segment_id,u,v,lat_u,lon_u,lat_v,lon_v,highway,length,lat,lon,umap_x,umap_y,cluster_espacial,cluster_temporal,jam_mean,zona
1198,12417410501,2507945096,-16.4716142,-68.2261011,-16.4716134,-68.2259811,residential,12.884852900077306,-16.4716206,-68.2260445,-4.3846292,3.12738,-1,0,0.0,el_alto
1199,10103590397,2488309017,-16.5171009,-68.2513798,-16.517419,-68.2510507,residential,49.81987786479351,-16.517419,-68.2510507,-4.0406003,3.0161827,-1,0,0.0,el_alto
1200,2510510940,2510510907,-16.5373704,-68.2159996,-16.5382845,-68.2152445,residential,129.65349160157754,-16.5382845,-68.2152445,-3.8234172,4.506934,-1,0,0.0,el_alto
1201,2507173733,1786264956,-16.4765805,-68.2500184,-16.4768505,-68.2501518,residential,33.22185000322341,-16.4768505,-68.2501518,-3.2403834,3.0842268,-1,0,0.0,el_alto
1202,2870563318,2412261543,-16.5678041,-68.212942,-16.5679754,-68.2127529,residential,27.73083823799119,-16.5679754,-68.2127529,-3.7511313,3.4251597,-1,0,0.0,el_alto
1203,5299455724,2870492576,-16.5658205,-68.2338323,-16.5662132,-68.2336586,residential,47.4300240537644,-16.5659349,-68.23378,-4.099164,3.7651238,-1,0,0.0,el_alto
1204,1354183701,1354183737,-16.4697287,-68.2328513,-16.4693552,-68.2326183,residential,48.395767853230055,-16.4693552,-68.2326183,-3.418404,4.607362,-1,0,0.0,el_alto
1205,2505564482,2505564414,-16.4737013,-68.277441,-16.4733985,-68.2779238,residential,61.51406456156828,-16.4733985,-68.2779238,-3.9314506,3.7192624,-1,0,0.0,el_alto
1206,5517435717,8979358572,-16.4922494,-68.2538985,-16.4926049,-68.2541146,residential,45.75456008584073,-16.4926049,-68.2541146,-5.2410617,5.449048,-1,0,0.0,el_alto
1207,2460421404,5521327744,-16.597986,-68.1710257,-16.5989618,-68.1697104,residential,177.2684840711099,-16.598663,-68.1701306,-4.715926,5.6503835,-1,0,0.0,el_alto
1208,2412261620,2412261569,-16.5681277,-68.2026262,-16.5685591,-68.2030222,residential,63.89320004913989,-16.5685591,-68.2030222,-4.791611,5.1295624,-1,0,0.0,el_alto
1209,568059677,568059657,-16.521726,-68.1638778,-16.522546,-68.1644839,residential,111.76665457931917,-16.5224832,-68.1644319,-3.868986,3.8931203,-1,0,0.0,el_alto
1210,577477005,577476999,-16.5411254,-68.1927739,-16.5409706,-68.19295,residential,25.468438577289383,-16.5409706,-68.19295,-3.925948,2.636115,-1,0,0.0,el_alto
1211,2469781145,2469781153,-16.570493,-68.2069632,-16.5700791,-68.2065905,residential,60.79440713002682,-16.5700791,-68.2065905,-5.2253475,5.2445526,-1,0,0.0,el_alto
1212,2504640275,2504640244,-16.494495,-68.2343835,-16.4947239,-68.2346517,residential,38.28209870607105,-16.4947239,-68.2346517,-4.0410123,4.705759,-1,0,0.0,el_alto
1213,10103590461,8982443043,-16.5117742,-68.2577499,-16.5117775,-68.2570513,residential,74.47833393913231,-16.5117775,-68.2570513,-4.037066,3.1465325,-1,0,0.0,el_alto
1214,5517435786,5517435785,-16.492955,-68.2705365,-16.4934106,-68.2705402,residential,50.66201608148535,-16.4934106,-68.2705402,-4.317068,3.1362202,-1,0,0.0,el_alto
1215,2504644066,5504039363,-16.4838784,-68.2405766,-16.4830773,-68.2405231,residential,89.32543458134803,-16.4831767,-68.2405401,-5.097963,4.895137,-1,0,0.0,el_alto
1216,5514750922,5514750923,-16.4671852,-68.2635874,-16.4668462,-68.2644726,residential,101.64096361855582,-16.4668462,-68.2644726,-6.4507933,4.0873914,-1,0,0.0,el_alto
1217,2488575233,1497079158,-16.501959,-68.2112882,-16.5022346,-68.2109127,residential,50.41676993710739,-16.5022346,-68.2109127,-4.345554,3.6077633,-1,0,0.0,el_alto
1218,5504039330,1786241901,-16.4861313,-68.2270731,-16.4866843,-68.2272018,residential,63.00344490070863,-16.4866843,-68.2272018,-4.5507646,5.0119066,-1,0,0.0,el_alto
1219,8579576409,8579576411,-16.5327176,-68.2465634,-16.5331805,-68.2469188,residential,63.91128185366859,-16.5331805,-68.2469188,-6.382748,3.395403,-1,0,0.0,el_alto
1220,1944971071,2508528187,-16.4985019,-68.1900144,-16.4978159,-68.1890836,tertiary,127.4474701770584,-16.498302,-68.1895725,-3.5633507,4.5115767,-1,0,0.16663130323049505,el_alto
1221,1786174744,1292304326,-16.5248241,-68.2122865,-16.52528,-68.2117611,tertiary,75.54370779275618,-16.52528,-68.2117611,-2.9778624,4.056002,-1,1,1.2815464359913649,el_alto
1222,8977004538,8977004521,-16.4767099,-68.1827663,-16.4757696,-68.1838262,tertiary,153.96355301712046,-16.4757696,-68.1838262,-3.1766965,4.458823,-1,0,0.3596767951419068,el_alto
1223,5504283736,1427791043,-16.4831477,-68.2388228,-16.4821744,-68.237935,tertiary,143.78573401341373,-16.4824388,-68.2381801,-4.0301523,3.348331,-1,0,0.0,el_alto
1224,2510182738,2510182813,-16.4805372,-68.1926402,-16.4804228,-68.1927368,tertiary,16.36794765320471,-16.4804228,-68.1927368,-3.8009787,3.612118,-1,0,0.0,el_alto
1225,472490661,1880005676,-16.5190292,-68.2077191,-16.5189409,-68.2076402,tertiary,12.928704164196173,-16.5189409,-68.2076402,-3.1413288,3.8180606,-1,0,0.785257783476523,el_alto
1226,1349243264,5503805141,-16.4878439,-68.2149742,-16.4883168,-68.2150726,tertiary,53.62059673621786,-16.4883168,-68.2150726,-2.7778661,4.503683,-1,0,0.3526699596226561,el_alto
1227,2500332156,10098918966,-16.4909015,-68.2803143,-16.4910083,-68.2800298,tertiary,32.5754960827313,-16.4910083,-68.2800298,-4.042777,3.4294856,-1,0,0.0,el_alto
1228,412048640,414337805,-16.4867614,-68.1794451,-16.4867518,-68.1793398,tertiary,11.278069414253702,-16.4867518,-68.1793398,-3.0917234,2.630474,-1,0,0.0,el_alto
1229,13340684365,5521327658,-16.5888804,-68.1724851,-16.5888024,-68.172339,tertiary,19.148942567446117,-16.5888659,-68.1723978,-3.747299,4.460649,-1,0,0.0,el_alto
1230,2135008868,2135008867,-16.5265149,-68.1911946,-16.5262326,-68.1907614,tertiary,55.838394452644025,-16.5262326,-68.1907614,-4.0911565,3.5907362,-1,0,0.025677156059416277,el_alto
1231,2322548062,2322548105,-16.598461,-68.1845398,-16.5989646,-68.1850858,tertiary,80.75251888358169,-16.5989646,-68.1850858,-3.968423,4.115684,-1,0,0.0,el_alto
1232,1786137643,1786137639,-16.5445711,-68.2044853,-16.544489,-68.2045532,tertiary,11.650023441213945,-16.544489,-68.2045532,-3.694844,2.7581604,-1,0,0.0,el_alto
1233,4351334655,4351334664,-16.5035293,-68.1684516,-16.5031176,-68.1690274,tertiary,76.99306820975164,-16.50317,-68.1689887,-2.9708042,4.004463,-1,1,1.8399467379002823,el_alto
1234,2508539574,1332084895,-16.4862246,-68.2010687,-16.4862058,-68.2014916,tertiary,45.13965306181643,-16.4862155,-68.2012823,-2.7391355,4.000795,-1,0,0.3509733203339196,el_alto
1235,2488575263,2488527177,-16.495464,-68.2195723,-16.4956339,-68.2195007,tertiary,20.376102207452544,-16.4956339,-68.2195007,-3.2239826,4.1144834,-1,0,0.3631953751296201,el_alto
1236,2460638156,2460638151,-16.6106124,-68.1622705,-16.6097236,-68.1616277,tertiary,120.24468393248156,-16.6097236,-68.1616277,-3.3846655,3.1897397,-1,0,0.0,el_alto
1237,566531398,4389821584,-16.5165974,-68.1534264,-16.5169073,-68.152638,tertiary,90.83861163448378,-16.5168777,-68.1527128,-3.219002,4.3078947,-1,0,0.08287203298241533,el_alto
1238,10107517382,8992865261,-16.592158,-68.1956399,-16.5920848,-68.195591,tertiary,9.664678943830472,-16.5920848,-68.195591,-4.982233,3.0605738,-1,0,0.0,el_alto
1239,2510239824,4375659804,-16.4807031,-68.1770888,-16.4802144,-68.1768206,tertiary,61.40646906670944,-16.4802144,-68.1768206,-3.6680026,3.0407023,-1,0,0.0,el_alto
1240,1786174893,2425315834,-16.5301806,-68.2099785,-16.5306068,-68.2108321,primary,102.59479008623008,-16.5306068,-68.2108321,-3.4552627,4.052347,-1,0,0.06486906367998853,el_alto
1241,2425395776,2425395914,-16.5283631,-68.1972912,-16.5286729,-68.1969653,primary,48.92464738561169,-16.52843,-68.1972209,-4.1473103,3.6079326,-1,0,0.0,el_alto
1242,413326600,413327007,-16.4895944,-68.1925289,-16.4891902,-68.1924091,primary,46.72488648157998,-16.4891902,-68.1924091,-2.740014,4.2566476,-1,1,0.9616179888499558,el_alto
1243,412285397,1906157199,-16.4867784,-68.1703988,-16.4882983,-68.1709641,secondary,195.7921570339865,-16.4876689,-68.1704831,-2.823568,4.3585596,-1,1,1.3891497122590861,el_alto
1244,2508887482,1427815315,-16.477634,-68.2052025,-16.4781349,-68.2041646,secondary,123.8949064618076,-16.4781349,-68.2041646,-2.935637,4.1783285,-1,1,0.7956706018659654,el_alto
1245,4392215343,413325155,-16.4921045,-68.1834433,-16.4916794,-68.1849819,secondary,170.72069198546072,-16.4918109,-68.1845061,-2.7085583,4.306874,-1,0,0.2861277934583202,el_alto
1246,8960120680,8960120550,-16.6287014,-68.1556891,-16.6289553,-68.1563836,unclassified,79.19835926144488,-16.6289553,-68.1563836,-3.6578355,3.6602845,-1,0,0.0,el_alto
1247,11067612544,11067612545,-16.5146306,-68.2797484,-16.5144292,-68.2798366,unclassified,24.28858395426484,-16.5144292,-68.2798366,-3.8073437,3.9167926,-1,0,0.0,el_alto
1248,1184114818,3731949130,-16.6340664,-68.1813975,-16.6297297,-68.1817074,trunk,483.3487623118404,-16.6297297,-68.1817074,-2.7823482,4.217381,-1,1,0.7309800556318058,el_alto
1249,1899616522,1899616523,-16.5550683,-68.180059,-16.5550869,-68.1799891,trunk,7.732080708262371,-16.5550869,-68.1799891,-3.2801175,3.5126996,-1,0,0.030241954471377078,el_alto
