segment_id,u,v,lat_u,lon_u,lat_v,lon_v,highway,length,lat,lon
211,2861519700,2861519704,-16.4509497,-68.1493456,-16.4511377,-68.1493536,secondary,20.92207738984435,-16.4510437,-68.1493496
212,6067167544,7061578450,-16.4523419,-68.1467664,-16.4512348,-68.1467204,tertiary,123.25441715135904,-16.45178835,-68.1467434
213,4391309918,8979550285,-16.5107884,-68.1489071,-16.5102695,-68.1473845,tertiary,173.13758252133286,-16.51052895,-68.14814580000001
214,1208346073,4244380856,-16.5449301,-68.0767246,-16.5449872,-68.0763426,tertiary,41.3753865365328,-16.544958649999998,-68.0765336
215,2454687823,2454688248,-16.5423386,-68.1349486,-16.5421194,-68.1353201,tertiary,48.46952019908092,-16.542229,-68.13513435
216,1498338912,1498338930,-16.5049094,-68.1453435,-16.5052321,-68.1460744,tertiary,85.78843472578531,-16.50507075,-68.14570895
217,1497134236,1497134243,-16.4910353,-68.1684226,-16.4914086,-68.168338,tertiary,42.47787813121498,-16.49122195,-68.1683803
218,322599631,1345733164,-16.4924163,-68.1151929,-16.49165,-68.1142158,tertiary,134.59733970937003,-16.492033149999997,-68.11470435
219,595378784,2862910207,-16.4435545,-68.1447753,-16.4439299,-68.1447379,tertiary,42.10396475523436,-16.443742200000003,-68.1447566
220,324100586,8083319343,-16.495304,-68.1442659,-16.4955392,-68.1453755,tertiary,121.16121650995116,-16.4954216,-68.1448207
221,1333234188,1333234246,-16.5111489,-68.0578247,-16.5113332,-68.0582452,tertiary,49.423285438076945,-16.51124105,-68.05803495
222,4379875841,4380887449,-16.5155513,-68.0617947,-16.5159007,-68.0612324,tertiary,71.43448524704614,-16.515726,-68.06151355
223,1333185797,1333185994,-16.5220295,-68.0628336,-16.5216952,-68.0623818,tertiary,62.03545067169748,-16.52186235,-68.0626077
224,3367228711,4244380856,-16.5450192,-68.07597,-16.5449872,-68.0763426,tertiary,39.87495921312265,-16.5450032,-68.07615630000001
225,563631312,1785193373,-16.5015597,-68.148642,-16.501725,-68.1490007,tertiary,42.91524316418983,-16.50164235,-68.14882134999999
226,595376699,595376700,-16.4495632,-68.1454435,-16.4495973,-68.1455829,tertiary,15.352135665512057,-16.44958025,-68.1455132
227,1437218623,6806539031,-16.455673,-68.1493287,-16.4568201,-68.1488561,tertiary,137.21086071397758,-16.456246550000003,-68.1490924
228,4378724453,8959134357,-16.5337665,-68.0373953,-16.5337679,-68.0371931,primary,21.66267062610656,-16.5337672,-68.03729419999999
229,566525673,566525715,-16.5263352,-68.1266298,-16.5260863,-68.1259246,primary,85.87778536286133,-16.526210749999997,-68.1262772
230,560220607,4399931984,-16.5393781,-68.0753466,-16.5399375,-68.0747494,primary,89.41449480866311,-16.5396578,-68.07504800000001
231,7357621096,8409080929,-16.5041305,-68.1309495,-16.5040387,-68.1312584,primary,40.904282251767945,-16.5040846,-68.13110395
232,8979176620,8979176622,-16.5336729,-68.1417643,-16.533234,-68.1418775,primary,50.3050555894753,-16.53345345,-68.1418209
233,418101081,4381304826,-16.5304822,-68.1021579,-16.530381,-68.1020993,primary,15.26383964252351,-16.5304316,-68.1021286
234,412903964,3942449233,-16.5301729,-68.1007152,-16.5302187,-68.1006348,primary,9.96950182277548,-16.5301958,-68.100675
235,560220278,560220526,-16.5387389,-68.0827336,-16.538749,-68.0810553,primary,179.54187440829315,-16.538743949999997,-68.08189445
236,321807187,413770632,-16.5014636,-68.1209126,-16.5026759,-68.1208583,primary,134.93512758058142,-16.50206975,-68.12088545
237,5430623523,9849523163,-16.3926766,-68.1050693,-16.3921644,-68.1044467,primary,87.54948879460103,-16.3924205,-68.104758
238,1368673892,13370467417,-16.3445555,-68.0588845,-16.3365096,-68.0501071,primary,1374.3308553984584,-16.34053255,-68.05449580000001
239,321807050,1784870852,-16.4772547,-68.119579,-16.4762765,-68.1190369,primary,123.23690396265947,-16.4767656,-68.11930795
240,10616236224,10616236229,-16.3984079,-68.0451598,-16.3986309,-68.0454914,unclassified,58.19185981586348,-16.398519399999998,-68.0453256
241,588602928,588656764,-16.364591,-68.0889997,-16.3812347,-68.0918053,unclassified,1928.6211038587264,-16.37291285,-68.09040250000001
242,1440157885,2529292678,-16.449693,-68.0088748,-16.4478729,-68.0038507,unclassified,629.3816511805744,-16.448782950000002,-68.00636275
243,1847293843,9851033143,-16.3772801,-68.1176825,-16.378244,-68.1195067,unclassified,1225.9758559522895,-16.37776205,-68.1185946
244,417133816,417133873,-16.3273742,-67.9889561,-16.3267885,-68.0010095,trunk,1344.4922646212715,-16.32708135,-67.9949828
245,412969711,1784898473,-16.4592487,-68.1034279,-16.4597451,-68.1041087,trunk,91.29147317288577,-16.459496899999998,-68.1037683
246,418105515,4381341057,-16.5295798,-68.110261,-16.529518,-68.1102982,secondary_link,7.933957350909552,-16.5295489,-68.1102796
247,1214030589,1882952320,-16.5270172,-68.1115444,-16.5278912,-68.1111024,secondary_link,117.12319302324025,-16.5274542,-68.1113234
248,4401322923,4401322924,-16.5374082,-68.0484524,-16.5374573,-68.0484324,primary_link,5.861153555252722,-16.53743275,-68.0484424
249,11269434409,11269434442,-16.5498045,-68.0723687,-16.5498095,-68.0724239,tertiary_link,5.909897697120459,-16.549807,-68.07239630000001
