segment_id,u,v,lat_u,lon_u,lat_v,lon_v,highway,length,lat,lon
1239,2510239824,4375659804,-16.4807031,-68.1770888,-16.4802144,-68.1768206,tertiary,61.406469066709434,-16.4802144,-68.1768206
1240,1786174893,2425315834,-16.5301806,-68.2099785,-16.5306068,-68.2108321,primary,102.59479008623009,-16.5306068,-68.2108321
1241,2425395776,2425395914,-16.5283631,-68.1972912,-16.5286729,-68.1969653,primary,48.92464738561169,-16.52843,-68.1972209
1242,413326600,413327007,-16.4895944,-68.1925289,-16.4891902,-68.1924091,primary,46.72488648157998,-16.4891902,-68.1924091
1243,412285397,1906157199,-16.4867784,-68.1703988,-16.4882983,-68.1709641,secondary,195.7921570339865,-16.4876689,-68.1704831
1244,2508887482,1427815315,-16.477634,-68.2052025,-16.4781349,-68.2041646,secondary,123.8949064618076,-16.4781349,-68.2041646
1245,4392215343,413325155,-16.4921045,-68.1834433,-16.4916794,-68.1849819,secondary,170.72069198546072,-16.4918109,-68.1845061
1246,8960120680,8960120550,-16.6287014,-68.1556891,-16.6289553,-68.1563836,unclassified,79.19835926144488,-16.6289553,-68.1563836
1247,11067612544,11067612545,-16.5146306,-68.2797484,-16.5144292,-68.2798366,unclassified,24.28858395426484,-16.5144292,-68.2798366
1248,1184114818,3731949130,-16.6340664,-68.1813975,-16.6297297,-68.1817074,trunk,483.34876231184035,-16.6297297,-68.1817074
1249,1899616522,1899616523,-16.5550683,-68.180059,-16.5550869,-68.1799891,trunk,7.732080708262371,-16.5550869,-68.1799891
